child_variety,parent_variety,parent_role,evidence_type,marker_type,n_markers,lod_score,study_reference,doi,confirmed_year,confidence_level,notes
Gouais blanc,Javor Weiss,,SNP (10K genome-wide),SNP,10207,1197,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1197; mismatches=2/10207; KING kinship=0.2383; IBS0=1; Previously: Lacombe et al. 2013
Alba imputotato,Javor Weiss,,SNP (10K genome-wide),SNP,10045,1209,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1209; mismatches=1/10045; KING kinship=0.2717; IBS0=1
Jeronimo,Gibi = Hebén,,SNP (10K genome-wide),SNP,10106,1045,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1045; mismatches=0/10106; KING kinship=0.2491; IBS0=1; Previously: Lacombe et al. 2013
Gibi = Hebén,Jeronimo,,SNP (10K genome-wide),SNP,10106,1045,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1045; mismatches=0/10106; KING kinship=0.2491; IBS0=1; Previously: Lacombe et al. 2013
Joubertin,Persan,,SNP (10K genome-wide),SNP,10207,2335,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=2335; mismatches=1/10207; KING kinship=0.2668; IBS0=1; Previously: Lacombe et al. 2013
Persan,Joubertin,,SNP (10K genome-wide),SNP,10207,2335,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=2335; mismatches=1/10207; KING kinship=0.2668; IBS0=1; Previously: Lacombe et al. 2013
Kanzler,Sylvaner,,SNP (10K genome-wide),SNP,10198,1538,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1538; mismatches=1/10198; KING kinship=0.2455; IBS0=1; Previously: Lacombe et al. 2013
Sylvaner,Kanzler,,SNP (10K genome-wide),SNP,10198,1538,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1538; mismatches=1/10198; KING kinship=0.2455; IBS0=1; Previously: Lacombe et al. 2013
Kanzler,Müller-Thurgau,,SNP (10K genome-wide),SNP,10207,1799,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1799; mismatches=0/10207; KING kinship=0.2405; IBS0=1; Previously: Lacombe et al. 2013
Müller-Thurgau,Kanzler,,SNP (10K genome-wide),SNP,10207,1799,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1799; mismatches=0/10207; KING kinship=0.2405; IBS0=1; Previously: Lacombe et al. 2013
Katta-kourgan,Fahri Kalamak,,SNP (10K genome-wide),SNP,10207,1622,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1622; mismatches=2/10207; KING kinship=0.2662; IBS0=1
Fahri Kalamak,Katta-kourgan,,SNP (10K genome-wide),SNP,10207,1622,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1622; mismatches=2/10207; KING kinship=0.2662; IBS0=1
Kéknyelü,Blank blauer,,SNP (10K genome-wide),SNP,10168,1036,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1036; mismatches=0/10168; KING kinship=0.26; IBS0=1; Previously: Lacombe et al. 2013
Blank blauer,Kéknyelü,,SNP (10K genome-wide),SNP,10168,1036,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1036; mismatches=0/10168; KING kinship=0.26; IBS0=1; Previously: Lacombe et al. 2013
Khalili belyi,Shtur Angur,,SNP (10K genome-wide),SNP,10207,1630,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1630; mismatches=3/10207; KING kinship=0.2963; IBS0=1
Shtur Angur,Khalili belyi,,SNP (10K genome-wide),SNP,10207,1630,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1630; mismatches=3/10207; KING kinship=0.2963; IBS0=1
Khalt,Assouad karech,,SNP (10K genome-wide),SNP,10204,1303,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1303; mismatches=5/10204; KING kinship=0.2604; IBS0=1; Previously: Lacombe et al. 2013
Assouad karech,Khalt,,SNP (10K genome-wide),SNP,10204,1303,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1303; mismatches=5/10204; KING kinship=0.2604; IBS0=1; Previously: Lacombe et al. 2013
Khoussaïné blanc,Aragatzi,,SNP (10K genome-wide),SNP,10199,1599,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1599; mismatches=1/10199; KING kinship=0.2372; IBS0=1; Previously: Lacombe et al. 2013
Aragatzi,Khoussaïné blanc,,SNP (10K genome-wide),SNP,10199,1599,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1599; mismatches=1/10199; KING kinship=0.2372; IBS0=1; Previously: Lacombe et al. 2013
Khoussaïné blanc,Djandjal kara,,SNP (10K genome-wide),SNP,10190,1665,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1665; mismatches=0/10190; KING kinship=0.2467; IBS0=1; Previously: Lacombe et al. 2013
Djandjal kara,Khoussaïné blanc,,SNP (10K genome-wide),SNP,10190,1665,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1665; mismatches=0/10190; KING kinship=0.2467; IBS0=1; Previously: Lacombe et al. 2013
Kichmich tcherni,Rannii Vira,,SNP (10K genome-wide),SNP,10183,1521,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1521; mismatches=4/10183; KING kinship=0.2575; IBS0=1; Previously: Lacombe et al. 2013
Rannii Vira,Kichmich tcherni,,SNP (10K genome-wide),SNP,10183,1521,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1521; mismatches=4/10183; KING kinship=0.2575; IBS0=1; Previously: Lacombe et al. 2013
Kichmich tcherni,Sultanine,,SNP (10K genome-wide),SNP,10158,1580,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1580; mismatches=3/10158; KING kinship=0.2628; IBS0=1; Previously: Lacombe et al. 2013
Sultanine,Kichmich tcherni,,SNP (10K genome-wide),SNP,10158,1580,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1580; mismatches=3/10158; KING kinship=0.2628; IBS0=1; Previously: Lacombe et al. 2013
Kizil Yakdona,Tagobi,,SNP (10K genome-wide),SNP,10207,1724,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1724; mismatches=3/10207; KING kinship=0.272; IBS0=1; Previously: Lacombe et al. 2013
Tagobi,Kizil Yakdona,,SNP (10K genome-wide),SNP,10207,1724,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1724; mismatches=3/10207; KING kinship=0.272; IBS0=1; Previously: Lacombe et al. 2013
Kizil Yakdona,Khoussaïné blanc,,SNP (10K genome-wide),SNP,10204,1466,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1466; mismatches=1/10204; KING kinship=0.2423; IBS0=1; Previously: Lacombe et al. 2013
Khoussaïné blanc,Kizil Yakdona,,SNP (10K genome-wide),SNP,10204,1466,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1466; mismatches=1/10204; KING kinship=0.2423; IBS0=1; Previously: Lacombe et al. 2013
Kontegalo,Aetonychi mavro,,SNP (10K genome-wide),SNP,10207,1676,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1676; mismatches=2/10207; KING kinship=0.2587; IBS0=1; Previously: Lacombe et al. 2013
Aetonychi mavro,Kontegalo,,SNP (10K genome-wide),SNP,10207,1676,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1676; mismatches=2/10207; KING kinship=0.2587; IBS0=1; Previously: Lacombe et al. 2013
Korza erevani,Sultanine,,SNP (10K genome-wide),SNP,10166,1424,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1424; mismatches=4/10166; KING kinship=0.2398; IBS0=1
Sultanine,Korza erevani,,SNP (10K genome-wide),SNP,10166,1424,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1424; mismatches=4/10166; KING kinship=0.2398; IBS0=1
Kövidinka,Braghina,,SNP (10K genome-wide),SNP,10207,1357,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1357; mismatches=1/10207; KING kinship=0.2843; IBS0=1; Previously: Lacombe et al. 2013
Braghina,Kövidinka,,SNP (10K genome-wide),SNP,10207,1357,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1357; mismatches=1/10207; KING kinship=0.2843; IBS0=1; Previously: Lacombe et al. 2013
Ladikino = Psarossyriko,Assouad karech,,SNP (10K genome-wide),SNP,10205,1414,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1414; mismatches=1/10205; KING kinship=0.2085; IBS0=1; Previously: Lacombe et al. 2013
Assouad karech,Ladikino = Psarossyriko,,SNP (10K genome-wide),SNP,10205,1414,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1414; mismatches=1/10205; KING kinship=0.2085; IBS0=1; Previously: Lacombe et al. 2013
Lignan,Madeleine Salomon = Agostenga blanc,,SNP (10K genome-wide),SNP,10195,1235,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1235; mismatches=3/10195; KING kinship=0.2672; IBS0=1; Previously: Lacombe et al. 2013
Madeleine Salomon = Agostenga blanc,Lignan,,SNP (10K genome-wide),SNP,10195,1235,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1235; mismatches=3/10195; KING kinship=0.2672; IBS0=1; Previously: Lacombe et al. 2013
Lignan,Palestina Oberlin I,,SNP (10K genome-wide),SNP,10190,1456,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1456; mismatches=3/10190; KING kinship=0.2305; IBS0=1; Previously: Lacombe et al. 2013
Palestina Oberlin I,Lignan,,SNP (10K genome-wide),SNP,10190,1456,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1456; mismatches=3/10190; KING kinship=0.2305; IBS0=1; Previously: Lacombe et al. 2013
Limberger,Zweigelt,,SNP (10K genome-wide),SNP,10191,1353,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1353; mismatches=2/10191; KING kinship=0.2498; IBS0=1; Previously: Lacombe et al. 2013
Zweigelt,Limberger,,SNP (10K genome-wide),SNP,10191,1353,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1353; mismatches=2/10191; KING kinship=0.2498; IBS0=1; Previously: Lacombe et al. 2013
Limberger,Heroldrebe,,SNP (10K genome-wide),SNP,10173,1934,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1934; mismatches=0/10173; KING kinship=0.2538; IBS0=1; Previously: Lacombe et al. 2013
Heroldrebe,Limberger,,SNP (10K genome-wide),SNP,10173,1934,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1934; mismatches=0/10173; KING kinship=0.2538; IBS0=1; Previously: Lacombe et al. 2013
Lisztes feher,Goher,,SNP (10K genome-wide),SNP,10076,1390,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1390; mismatches=1/10076; KING kinship=0.2936; IBS0=1; Previously: Lacombe et al. 2013
Goher,Lisztes feher,,SNP (10K genome-wide),SNP,10076,1390,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1390; mismatches=1/10076; KING kinship=0.2936; IBS0=1; Previously: Lacombe et al. 2013
Madeleine angevine Oberlin,Madeleine angevine,,SNP (10K genome-wide),SNP,10180,1645,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1645; mismatches=1/10180; KING kinship=0.2365; IBS0=1; Previously: Lacombe et al. 2013
Madeleine angevine,Madeleine angevine Oberlin,,SNP (10K genome-wide),SNP,10180,1645,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1645; mismatches=1/10180; KING kinship=0.2365; IBS0=1; Previously: Lacombe et al. 2013
Madeleine de Clermont,Chasselas,,SNP (10K genome-wide),SNP,10062,1593,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1593; mismatches=3/10062; KING kinship=0.2449; IBS0=1; Previously: Lacombe et al. 2013
Chasselas,Madeleine de Clermont,,SNP (10K genome-wide),SNP,10062,1593,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1593; mismatches=3/10062; KING kinship=0.2449; IBS0=1; Previously: Lacombe et al. 2013
Madeleine de Clermont,Madeleine angevine,,SNP (10K genome-wide),SNP,10207,1553,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1553; mismatches=2/10207; KING kinship=0.2554; IBS0=1; Previously: Lacombe et al. 2013
Madeleine angevine,Madeleine de Clermont,,SNP (10K genome-wide),SNP,10207,1553,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1553; mismatches=2/10207; KING kinship=0.2554; IBS0=1; Previously: Lacombe et al. 2013
Madeleine Salomon = Agostenga blanc,Jaoumet,,SNP (10K genome-wide),SNP,10203,1444,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1444; mismatches=2/10203; KING kinship=0.2498; IBS0=1; Previously: Lacombe et al. 2013
Jaoumet,Madeleine Salomon = Agostenga blanc,,SNP (10K genome-wide),SNP,10203,1444,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1444; mismatches=2/10203; KING kinship=0.2498; IBS0=1; Previously: Lacombe et al. 2013
Magdeleine noire des Charentes,Merlot,,SNP (10K genome-wide),SNP,10190,1483,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1483; mismatches=3/10190; KING kinship=0.2487; IBS0=1; Previously: Lacombe et al. 2013
Merlot,Magdeleine noire des Charentes,,SNP (10K genome-wide),SNP,10190,1483,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1483; mismatches=3/10190; KING kinship=0.2487; IBS0=1; Previously: Lacombe et al. 2013
Mai_3,Dattier de Beyrouth,,SNP (10K genome-wide),SNP,10207,1072,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1072; mismatches=2/10207; KING kinship=0.3062; IBS0=1; Previously: Lacombe et al. 2013
Dattier de Beyrouth,Mai_3,,SNP (10K genome-wide),SNP,10207,1072,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1072; mismatches=2/10207; KING kinship=0.3062; IBS0=1; Previously: Lacombe et al. 2013
Mai_3,Perle de Csaba,,SNP (10K genome-wide),SNP,10197,1503,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1503; mismatches=2/10197; KING kinship=0.2684; IBS0=1; Previously: Lacombe et al. 2013
Perle de Csaba,Mai_3,,SNP (10K genome-wide),SNP,10197,1503,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1503; mismatches=2/10197; KING kinship=0.2684; IBS0=1; Previously: Lacombe et al. 2013
Malvar,Gibi = Hebén,,SNP (10K genome-wide),SNP,10185,1225,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1225; mismatches=1/10185; KING kinship=0.2066; IBS0=1; Previously: Lacombe et al. 2013
Gibi = Hebén,Malvar,,SNP (10K genome-wide),SNP,10185,1225,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1225; mismatches=1/10185; KING kinship=0.2066; IBS0=1; Previously: Lacombe et al. 2013
Malvasia di Sardegna,Mlavasia volcánica,,SNP (10K genome-wide),SNP,10073,1322,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1322; mismatches=1/10073; KING kinship=0.2836; IBS0=1
Mlavasia volcánica,Malvasia di Sardegna,,SNP (10K genome-wide),SNP,10073,1322,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1322; mismatches=1/10073; KING kinship=0.2836; IBS0=1
Mancens = Giró de Baleares,Manses de Tibbus,,SNP (10K genome-wide),SNP,10207,1273,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1273; mismatches=1/10207; KING kinship=0.288; IBS0=1
Manses de Tibbus,Mancens = Giró de Baleares,,SNP (10K genome-wide),SNP,10207,1273,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1273; mismatches=1/10207; KING kinship=0.288; IBS0=1
Manseng noir,Señá,,SNP (10K genome-wide),SNP,10207,1479,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1479; mismatches=3/10207; KING kinship=0.3068; IBS0=1
Señá,Manseng noir,,SNP (10K genome-wide),SNP,10207,1479,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1479; mismatches=3/10207; KING kinship=0.3068; IBS0=1
Mantúo de Pilas,Alicantí,,SNP (10K genome-wide),SNP,10207,1402,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1402; mismatches=1/10207; KING kinship=0.2682; IBS0=1
Alicantí,Mantúo de Pilas,,SNP (10K genome-wide),SNP,10207,1402,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1402; mismatches=1/10207; KING kinship=0.2682; IBS0=1
Marselan,Garnacha tinta = Grenache,,SNP (10K genome-wide),SNP,10207,903,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=903; mismatches=2/10207; KING kinship=0.2522; IBS0=1; Previously: Lacombe et al. 2013
Garnacha tinta = Grenache,Marselan,,SNP (10K genome-wide),SNP,10207,903,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=903; mismatches=2/10207; KING kinship=0.2522; IBS0=1; Previously: Lacombe et al. 2013
Matilde,Italia,,SNP (10K genome-wide),SNP,10207,1437,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1437; mismatches=1/10207; KING kinship=0.2443; IBS0=1; Previously: Lacombe et al. 2013
Italia,Matilde,,SNP (10K genome-wide),SNP,10207,1437,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1437; mismatches=1/10207; KING kinship=0.2443; IBS0=1; Previously: Lacombe et al. 2013
Matrassa,Institutis grdzelmtevana,,SNP (10K genome-wide),SNP,10206,1387,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1387; mismatches=1/10206; KING kinship=0.2551; IBS0=1
Institutis grdzelmtevana,Matrassa,,SNP (10K genome-wide),SNP,10206,1387,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1387; mismatches=1/10206; KING kinship=0.2551; IBS0=1
Savagnin blanc,Maturana blanca,,SNP (10K genome-wide),SNP,10207,1290,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1290; mismatches=1/10207; KING kinship=0.2342; IBS0=1; Previously: Lacombe et al. 2013
Castellana blanca,Maturana blanca,,SNP (10K genome-wide),SNP,10160,1046,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1046; mismatches=0/10160; KING kinship=0.2637; IBS0=1
Mayorquin,Tempranilla blanca = Santa Magdalena,,SNP (10K genome-wide),SNP,10153,1010,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1010; mismatches=3/10153; KING kinship=0.2404; IBS0=1; Previously: Lacombe et al. 2013
Tempranilla blanca = Santa Magdalena,Mayorquin,,SNP (10K genome-wide),SNP,10153,1010,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1010; mismatches=3/10153; KING kinship=0.2404; IBS0=1; Previously: Lacombe et al. 2013
Mayorquin,Rassegui,,SNP (10K genome-wide),SNP,10207,1246,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1246; mismatches=0/10207; KING kinship=0.2455; IBS0=1; Previously: Lacombe et al. 2013
Rassegui,Mayorquin,,SNP (10K genome-wide),SNP,10207,1246,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1246; mismatches=0/10207; KING kinship=0.2455; IBS0=1; Previously: Lacombe et al. 2013
Mayorquin,Gibi = Hebén,,SNP (10K genome-wide),SNP,10207,1342,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1342; mismatches=0/10207; KING kinship=0.2623; IBS0=1; Previously: Lacombe et al. 2013
Gibi = Hebén,Mayorquin,,SNP (10K genome-wide),SNP,10207,1342,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1342; mismatches=0/10207; KING kinship=0.2623; IBS0=1; Previously: Lacombe et al. 2013
Mencía,Alfrocheiro preto,,SNP (10K genome-wide),SNP,10196,1247,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1247; mismatches=1/10196; KING kinship=0.2512; IBS0=1
Alfrocheiro preto,Mencía,,SNP (10K genome-wide),SNP,10196,1247,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1247; mismatches=1/10196; KING kinship=0.2512; IBS0=1
Merbein seedless,Mayorquin,,SNP (10K genome-wide),SNP,10169,1088,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1088; mismatches=4/10169; KING kinship=0.2441; IBS0=1; Previously: Lacombe et al. 2013 & breeder's data
Mayorquin,Merbein seedless,,SNP (10K genome-wide),SNP,10169,1088,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1088; mismatches=4/10169; KING kinship=0.2441; IBS0=1; Previously: Lacombe et al. 2013 & breeder's data
Merbein seedless,Sultanine,,SNP (10K genome-wide),SNP,10203,1327,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1327; mismatches=1/10203; KING kinship=0.2674; IBS0=1; Previously: breeder's data
Sultanine,Merbein seedless,,SNP (10K genome-wide),SNP,10203,1327,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1327; mismatches=1/10203; KING kinship=0.2674; IBS0=1; Previously: breeder's data
Merseguera,Tortozón,,SNP (10K genome-wide),SNP,10201,1274,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1274; mismatches=1/10201; KING kinship=0.2488; IBS0=1; Previously: Lacombe et al. 2013
Tortozón,Merseguera,,SNP (10K genome-wide),SNP,10201,1274,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1274; mismatches=1/10201; KING kinship=0.2488; IBS0=1; Previously: Lacombe et al. 2013
Merseguera,Gibi = Hebén,,SNP (10K genome-wide),SNP,10185,1286,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1286; mismatches=0/10185; KING kinship=0.2476; IBS0=1; Previously: Lacombe et al. 2013
Gibi = Hebén,Merseguera,,SNP (10K genome-wide),SNP,10185,1286,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,FAMOZ LOD=1286; mismatches=0/10185; KING kinship=0.2476; IBS0=1; Previously: Lacombe et al. 2013
