child_variety,parent_variety,parent_role,evidence_type,marker_type,n_markers,lod_score,study_reference,doi,confirmed_year,confidence_level,notes
Carricante,Mantonico Pinto,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.93, k2=0.07, kinship=0.27; Mendelian errors=0; Section D; Prev publication: PO relationship suggested in a uncorrect trio by Cipriani et al. 2010"
Mantonico Pinto,Carricante,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.93, k2=0.07, kinship=0.27; Mendelian errors=0; Section D; Prev publication: PO relationship suggested in a uncorrect trio by Cipriani et al. 2010"
Carricante,Notardomenico,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.96, k2=0.03, kinship=0.26; Mendelian errors=1; Section D; Prev publication: De Lorenzis et al., 2019 (Carricante Reliqui bianca)"
Carricante,Strinto porcino,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=1; Section D; Prev publication: De Lorenzis et al., 2019"
Strinto porcino,Carricante,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=1; Section D; Prev publication: De Lorenzis et al., 2019"
Carricante,Visparola,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0.01, k1=0.98, k2=0.02, kinship=0.25; Mendelian errors=2; Section D; Prev publication: PO relationship suggested in a uncorrect trio by Cipriani et al. 2010 (Visparola=Scacco)"
Visparola,Carricante,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0.01, k1=0.98, k2=0.02, kinship=0.25; Mendelian errors=2; Section D; Prev publication: PO relationship suggested in a uncorrect trio by Cipriani et al. 2010 (Visparola=Scacco)"
Casavecchia,Malvasia bianca di Candia,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.94, k2=0.06, kinship=0.26; Mendelian errors=0; Section D; Prev publication: PO relationship suggested in a trio by Cipriani et al. 2010"
Malvasia bianca di Candia,Casavecchia,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.94, k2=0.06, kinship=0.26; Mendelian errors=0; Section D; Prev publication: PO relationship suggested in a trio by Cipriani et al. 2010"
Cayetana blanca,Castelao,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section D; Prev publication: Zinelabidine et al., 2012; Lacombe et al., 2013"
Castellana blanca,Canorroyo,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.99, k2=0.01, kinship=0.25; Mendelian errors=1; Section D; Prev publication: Lacombe et al., 2013"
Canorroyo,Castellana blanca,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.99, k2=0.01, kinship=0.25; Mendelian errors=1; Section D; Prev publication: Lacombe et al., 2013"
Castellana blanca,Gouveio,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section D; Prev publication: Lacombe et al., 2013"
Castellana blanca,Maturana blanca,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section D; Prev publication: Laucou et al., 2018"
Castellana blanca,Morate,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.92, k2=0.08, kinship=0.27; Mendelian errors=0; Section D; Prev publication: Laucou et al., 2018"
Morate,Castellana blanca,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.92, k2=0.08, kinship=0.27; Mendelian errors=0; Section D; Prev publication: Laucou et al., 2018"
Castellana blanca,Morenillo,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0.01, k1=0.92, k2=0.07, kinship=0.27; Mendelian errors=2; Section D; Prev publication: Lacombe et al., 2013"
Morenillo,Castellana blanca,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0.01, k1=0.92, k2=0.07, kinship=0.27; Mendelian errors=2; Section D; Prev publication: Lacombe et al., 2013"
Castellana blanca,Quiebratinajas tinto,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.95, k2=0.05, kinship=0.26; Mendelian errors=1; Section D; Prev publication: Lacombe et al., 2013"
Castellana blanca,Verdejo blanco,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section D; Prev publication: Lacombe et al., 2013"
Gros Cabernet,Castets,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0.01, k1=0.95, k2=0.05, kinship=0.26; Mendelian errors=2; Section D; Prev publication: Lacombe et al., 2013"
Castiglione,Sangiovese,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section D; Prev publication: Di Vecchi Staraz et al., 2007"
Sangiovese,Castiglione,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section D; Prev publication: Di Vecchi Staraz et al., 2007"
Castillo de arcos,Heben,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.94, k2=0.06, kinship=0.26; Mendelian errors=1; Section D; Prev publication: Laucou et al., 2018"
Heben,Castillo de arcos,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.94, k2=0.06, kinship=0.26; Mendelian errors=1; Section D; Prev publication: Laucou et al., 2018"
Garganega,Catarratto bianco comune,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section D; Prev publication: De Lorenzis et al., 2019"
Catarratto bianco comune,Grillo,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=1; Section D; Prev publication: Di Vecchi Staraz et al., 2007"
Mantonico bianco,Catarratto bianco comune,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section D; Prev publication: Crespan et al., 2017"
Cayetana blanca,Cornifesto,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section D; Prev publication: Zinelabidine et al., 2012; Lacombe et al., 2013"
Cayetana blanca,Doradilla,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.93, k2=0.07, kinship=0.27; Mendelian errors=0; Section D; Prev publication: Laucou et al., 2018"
Doradilla,Cayetana blanca,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.93, k2=0.07, kinship=0.27; Mendelian errors=0; Section D; Prev publication: Laucou et al., 2018"
Cayetana blanca,Gabriella,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.87, k2=0.13, kinship=0.28; Mendelian errors=0; Section D; Prev publication: Laucou et al., 2018"
Gabriella,Cayetana blanca,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.87, k2=0.13, kinship=0.28; Mendelian errors=0; Section D; Prev publication: Laucou et al., 2018"
Cayetana blanca,Heben,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.93, k2=0.07, kinship=0.27; Mendelian errors=0; Section D; Prev publication: Lacombe et al., 2013"
Heben,Cayetana blanca,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.93, k2=0.07, kinship=0.27; Mendelian errors=0; Section D; Prev publication: Lacombe et al., 2013"
Cayetana blanca,Malvasia preta,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section D; Prev publication: Zinelabidine et al., 2012; Lacombe et al., 2013"
Cayetana blanca,Mouration,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section D; Prev publication: Laucou et al., 2018"
Cayetana blanca,Puerto alto,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.85, k2=0.15, kinship=0.29; Mendelian errors=0; Section D; Prev publication: Lacombe et al., 2013"
Puerto alto,Cayetana blanca,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.85, k2=0.15, kinship=0.29; Mendelian errors=0; Section D; Prev publication: Lacombe et al., 2013"
Cayetana blanca,Rabo de ovelha,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section D; Prev publication: Zinelabidine et al., 2012"
Rabo de ovelha,Cayetana blanca,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section D; Prev publication: Zinelabidine et al., 2012"
Cayetana blanca,Roal,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.75, k2=0.25, kinship=0.31; Mendelian errors=1; Section D; Prev publication: Zinelabidine et al., 2012"
Roal,Cayetana blanca,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.75, k2=0.25, kinship=0.31; Mendelian errors=1; Section D; Prev publication: Zinelabidine et al., 2012"
Cercial du Dao,Malvasia fina,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.99, k2=0.01, kinship=0.25; Mendelian errors=0; Section D; Prev publication: Lacombe et al., 2013"
Malvasia fina,Cercial du Dao,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.99, k2=0.01, kinship=0.25; Mendelian errors=0; Section D; Prev publication: Lacombe et al., 2013"
Gaensfuesser blau,Cesar,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.98, k2=0.02, kinship=0.25; Mendelian errors=1; Section D; Prev publication: Lacombe et al., 2013"
Pinot,Cesar,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.59, k2=0.41, kinship=0.35; Mendelian errors=1; Section D; Prev publication: Lacombe et al., 2013"
Chaouch blanc,Chaouch rozovyi,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.97, k2=0.03, kinship=0.26; Mendelian errors=1; Section D; Prev publication: Lacombe et al., 2013"
Chaouch rozovyi,Chaouch blanc,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.97, k2=0.03, kinship=0.26; Mendelian errors=1; Section D; Prev publication: Lacombe et al., 2013"
Chaouch blanc,Rannii Vira,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.86, k2=0.14, kinship=0.28; Mendelian errors=3; Section D; Prev publication: confirmation of breeder's data by Lacombe et al., 2013"
Chaptal,Bayad (non identified),,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.8, k2=0.2, kinship=0.3; Mendelian errors=0; Section D; Prev publication: Laucou et al., 2018"
Bayad (non identified),Chaptal,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.8, k2=0.2, kinship=0.3; Mendelian errors=0; Section D; Prev publication: Laucou et al., 2018"
Heunisch Weiss,Chardonnay,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=2; Section D; Prev publication: Lacombe et al., 2013"
Pinot,Chardonnay,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.94, k2=0.05, kinship=0.26; Mendelian errors=1; Section D; Prev publication: Lacombe et al., 2013"
Chasselas,Cornichon blanc (non identified),,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.94, k2=0.06, kinship=0.26; Mendelian errors=0; Section D; Prev publication: Laucou et al., 2018"
Chasselas,Madeleine de Clermont,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.97, k2=0.03, kinship=0.26; Mendelian errors=0; Section D; Prev publication: Lacombe et al., 2013"
Chasselas,Muscat Ottonel,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.92, k2=0.08, kinship=0.27; Mendelian errors=0; Section D; Prev publication: Lacombe et al., 2013"
Chasselas,Orangetraube,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.81, k2=0.19, kinship=0.3; Mendelian errors=0; Section D; Prev publication: Lacombe et al., 2013"
Chatus,Cornarea,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.98, k2=0.02, kinship=0.25; Mendelian errors=1; Section D; Prev publication: Raimondi et al., 2017"
Chatus,Nebbiera,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section D; Prev publication: Unvalidation of breeder's data by Raimondi et al., 2017"
Chatus,Passau,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.94, k2=0.06, kinship=0.26; Mendelian errors=0; Section D; Prev publication: Unvalidation of breeder's data by Raimondi et al., 2017"
Chatus,San Michele,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.98, k2=0.02, kinship=0.25; Mendelian errors=0; Section D; Prev publication: Unvalidation of breeder's data by Raimondi et al., 2017"
Chatus,Valentino,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.99, k2=0.01, kinship=0.25; Mendelian errors=0; Section D; Prev publication: Unvalidation of breeder's data by Raimondi et al., 2017"
Chenin,Meslier Saint-Francois,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section D; Prev publication: Lacombe et al., 2013"
Chenin,Savagnin,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section D; Prev publication: Lacombe et al., 2013"
Savagnin,Chenin,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section D; Prev publication: Lacombe et al., 2013"
Chouchillon,Mondeuse blanche,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0.01, k1=0.97, k2=0.02, kinship=0.25; Mendelian errors=2; Section D; Prev publication: Lacombe et al., 2013"
Mondeuse blanche,Chouchillon,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0.01, k1=0.97, k2=0.02, kinship=0.25; Mendelian errors=2; Section D; Prev publication: Lacombe et al., 2013"
Sangiovese,Ciliegiolo,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section D; Prev publication: Di Vecchi Staraz et al., 2007"
Ciliegiolo UNIPI,Moscato violetto (Muscat rouge de Madère),,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=2; Section D; Prev publication: Di Vecchi Staraz et al., 2007"
Moscato violetto (Muscat rouge de Madère),Ciliegiolo UNIPI,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=2; Section D; Prev publication: Di Vecchi Staraz et al., 2007"
Cinsaut,Ithaki,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section D; Prev publication: Lacombe et al., 2013"
Cinsaut,Pinotage,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=1; Section D; Prev publication: Lacombe et al., 2013"
Cinsaut,Roi des precoces,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.96, k2=0.04, kinship=0.26; Mendelian errors=1; Section D; Prev publication: Lacombe et al., 2013"
Cjanorie,Vulpea,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=2; Section D; Prev publication: Crespan et al., 2020"
Vulpea,Cjanorie,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=2; Section D; Prev publication: Crespan et al., 2020"
Coarna alba,Dimiat,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0.01, k1=0.97, k2=0.03, kinship=0.26; Mendelian errors=2; Section D; Prev publication: Lacombe et al., 2013"
Coarna alba,Parmak cerven,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0.01, k1=0.97, k2=0.03, kinship=0.26; Mendelian errors=2; Section D; Prev publication: Lacombe et al., 2013"
Parmak cerven,Coarna alba,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0.01, k1=0.97, k2=0.03, kinship=0.26; Mendelian errors=2; Section D; Prev publication: Lacombe et al., 2013"
Coarna alba,Sibirkovy,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.94, k2=0.06, kinship=0.26; Mendelian errors=1; Section D; Prev publication: Laucou et al., 2018"
Sibirkovy,Coarna alba,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.94, k2=0.06, kinship=0.26; Mendelian errors=1; Section D; Prev publication: Laucou et al., 2018"
Coarna neagra,Roumi noir,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0.01, k1=0.94, k2=0.05, kinship=0.26; Mendelian errors=2; Section D; Prev publication: Lacombe et al., 2013"
Verdone nero,Colatamurro,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.99, k2=0.01, kinship=0.25; Mendelian errors=1; Section D; Prev publication: De Lorenzis et al., 2019"
Colombana nera,Termarina (Sciaccarello),,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.93, k2=0.07, kinship=0.27; Mendelian errors=0; Section D; Prev publication: Di Vecchi Staraz et al., 2007"
Termarina (Sciaccarello),Colombana nera,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.93, k2=0.07, kinship=0.27; Mendelian errors=0; Section D; Prev publication: Di Vecchi Staraz et al., 2007"
Conca d'oro (non identified),Parmak cerven,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.95, k2=0.05, kinship=0.26; Mendelian errors=2; Section D; Prev publication: Lacombe et al., 2013"
Parmak cerven,Conca d'oro (non identified),,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.95, k2=0.05, kinship=0.26; Mendelian errors=2; Section D; Prev publication: Lacombe et al., 2013"
